,Date,DailyReturn,AccReturn
3322,2013-12-03,0.00301741432130667,1.0218850259770793
3323,2013-12-04,-0.0008346074361660575,1.0210321531354922
3324,2013-12-05,0.002150216895467257,1.0232275937219795
3325,2013-12-06,0.003369001165954012,1.026674848678265
3326,2013-12-09,0.003984322172411796,1.0307654520417115
3327,2013-12-10,0.006102335393350701,1.0370555285419487
3328,2013-12-11,-0.007565624520076986,1.0292095558065304
3329,2013-12-12,0.010018286184185505,1.0395204716800988
3330,2013-12-13,0.003754397442623542,1.0434232446805294
3331,2013-12-16,0.0016815612768525433,1.0451778248041521
3332,2013-12-17,0.0006566052943794876,1.0458640940974866
3333,2013-12-18,0.002874044239596404,1.0488699537725283
3334,2013-12-19,-0.00335622507371376,1.0453497101346119
3335,2013-12-20,-0.0038803658966977887,1.0412933707692826
3336,2013-12-23,0.0033200009252514514,1.0447504657236948
3337,2013-12-24,-0.0009374863588550735,1.0437710264136715
3338,2013-12-25,-0.004846792333209423,1.0387120850052236
3339,2013-12-26,0.006475384926030168,1.0454381455829518
3340,2013-12-27,-0.003438816355394653,1.0418430757893677
3341,2013-12-30,-0.0013841771883668138,1.0404009803700023
3342,2013-12-31,0.00021148085070209948,1.0406210052544023
3343,2014-01-02,0.0018351888418800468,1.042530741311871
3344,2014-01-03,-0.001909108261221263,1.0405404372610554
3345,2014-01-06,-0.008422375674671282,1.031776614793756
3346,2014-01-07,0.007084512381295077,1.039086248995993
3347,2014-01-08,0.007413807823166005,1.0467898347577436
3348,2014-01-09,-0.004160248838999693,1.042434928563016
3349,2014-01-10,0.008903669127998413,1.0517164242544097
3350,2014-01-13,0.0032512503415716917,1.0551358176380032
3351,2014-01-14,0.011319579899194476,1.0670795118302585
3352,2014-01-15,0.011132012518523937,1.0789582543142133
3353,2014-01-16,0.003663242892289121,1.0829107404704066
3354,2014-01-17,0.013109832745619582,1.0971075191564088
3355,2014-01-20,0.021862821704577193,1.1210933852384763
3356,2014-01-21,-0.00027842988395094994,1.1207812393373262
3357,2014-01-22,-0.007227678262414114,1.1126805931368462
3358,2014-01-23,-0.00325162531131669,1.1090625727567915
3359,2014-01-24,0.0011321865324403395,1.1103182384653003
3360,2014-01-27,-0.0014548282902784784,1.1087029160807689
3361,2014-02-05,-0.009358805105467431,1.0983267815693056
3362,2014-02-06,0.007696433544925982,1.1067799806542662
3363,2014-02-07,-0.00619508952008058,1.0999233795950798
3364,2014-02-10,0.002639108555096305,1.1028261967961197
3365,2014-02-11,-0.006767393840278876,1.0953629375850233
3366,2014-02-12,0.009065891972242224,1.105293379647567
3367,2014-02-13,0.0064716084545660395,1.11244640562807
3368,2014-02-14,0.007676689946509361,1.1209863117661854
3369,2014-02-17,-0.004376252762565249,1.1160805923225208
3370,2014-02-18,0.0037804095530381276,1.120299834055697
3371,2014-02-19,-0.0027511792866952217,1.117217688357355
3372,2014-02-20,-0.0030255233662388236,1.1138375201360544
3373,2014-02-21,0.002192444779211513,1.1162795473919664
3374,2014-02-24,-0.0035493306597155373,1.1123175021695948
3375,2014-02-25,-0.004349800326023969,1.1074791431360154
3376,2014-02-26,-0.005684028215235838,1.101184200438645
3377,2014-02-27,-0.001996061642796484,1.0989861688944957
3378,2014-03-03,-0.0030321764979791025,1.0956538488615697
3379,2014-03-04,-0.0014590875027861543,1.0940551940233163
3380,2014-03-05,-0.004404152916721053,1.0892368076495047
3381,2014-03-06,0.001412813357480171,1.090775695960811
3382,2014-03-07,0.008064979525124798,1.0995727796152388
3383,2014-03-10,0.0007618020085539334,1.100410436367301
3384,2014-03-11,-0.013684694649557289,1.0853516555564284
3385,2014-03-12,0.009394783434291634,1.0955482993104309
3386,2014-03-13,0.0011728989332301996,1.0968332667419942
3387,2014-03-14,0.004857382203771233,1.102161005132371
3388,2014-03-17,0.00893718570394564,1.1120112227108865
3389,2014-03-18,-0.00514054063102526,1.106294883838385
3390,2014-03-19,-0.0018811148034527424,1.1042138161554127
3391,2014-03-20,-0.00758627748361974,1.095836943744811
3392,2014-03-21,0.006416192175318292,1.102868044168691
3393,2014-03-24,0.00041342880902952087,1.1033240015907086
3394,2014-03-25,-0.005857567939120513,1.0968612062925287
3395,2014-03-26,0.008192302394346495,1.1058470249791046
3396,2014-03-27,-0.004539740355397748,1.1008267666129103
3397,2014-03-28,0.008350593983955976,1.1100193239875658
3398,2014-03-31,-0.007544669327044053,1.1016445952414506
3399,2014-04-01,-0.0007407074570605302,1.1008285988747248
3400,2014-04-02,-0.0032396018855360095,1.0972623524701584
3401,2014-04-03,-0.002033739985898355,1.095030806148919
3402,2014-04-07,0.0043302527580436215,1.0997725663173878
3403,2014-04-08,-3.351807317933386e-05,1.0997357040600295
3404,2014-04-09,0.0013460311404267667,1.1012159825639334
3405,2014-04-10,0.004598232194313506,1.1062796293478514
3406,2014-04-11,0.005164069199380329,1.1119925339076686
3407,2014-04-14,0.004736468679387963,1.1172594517162355
3408,2014-04-15,-0.006635277561109227,1.1098461251463256
3409,2014-04-16,-0.0012517590220829352,1.1084568652460498
3410,2014-04-17,0.002435816856740298,1.1111568631633855
3411,2014-04-18,0.0030097961264998413,1.1145012187860683
3412,2014-04-21,0.001980405837915497,1.1167083835061162
3413,2014-04-22,0.0014561514290989514,1.1183344800146455
3414,2014-04-23,0.007531433815201613,1.1267571421341338
3415,2014-04-24,-0.007451476780458833,1.118361137452305
3416,2014-04-25,-0.0061989521188980014,1.111428470309602
